L -367, 216, 11, -392, 217, 11, 127, 127, 127
L -366, 243, 11, -367, 216, 11, 127, 127, 127
L -339, 237, 5, -333, 243, 1, 127, 127, 127
L -342, 237, 7, -339, 237, 5, 127, 127, 127
L -387, 189, 5, -393, 182, 1, 127, 127, 127
L -392, 198, 11, -392, 197, 11, 0, 0, 0
L -391, 195, 11, -392, 198, 11, 127, 127, 127
L -386, 192, 7, -391, 195, 11, 127, 127, 127
L -387, 189, 5, -386, 192, 7, 127, 127, 127
L -345, 196, 10, -347, 194, 9, 127, 127, 127
L -338, 198, 5, -333, 192, 3, 127, 127, 127
L -345, 196, 9, -342, 198, 7, 127, 127, 127
L -346, 195, 9, -348, 192, 7, 127, 127, 127
L -345, 186, 3, -348, 188, 5, 127, 127, 127
L -348, 192, 7, -348, 188, 5, 127, 127, 127
L -345, 186, 3, -342, 183, 3, 127, 127, 127
L -342, 198, 7, -338, 198, 5, 127, 127, 127
L -251, 258, 23, -330, 258, 1, 0, 127, 0
L -251, 195, 23, -330, 195, 1, 0, 127, 0
L -251, 258, 23, -251, 195, 23, 0, 127, 0
L 90, 112, -31, 72, 112, -31, 127, 64, 0
L 72, 112, -31, 72, 106, -30, 127, 64, 0
L 72, 132, -26, 90, 132, -26, 127, 64, 0
L 90, 150, -11, 72, 150, -11, 127, 64, 0
L -1068, -333, 77, -1041, -300, 77, 0, 0, 0
L -1091, -333, 77, -1068, -333, 77, 0, 0, 0
L -1118, -300, 77, -1091, -333, 77, 0, 0, 0
L -1118, -279, 77, -1118, -300, 77, 0, 0, 0
L -1163, -279, 77, -1118, -279, 77, 0, 0, 0
L -1178, -267, 77, -1163, -279, 77, 0, 0, 0
L -1178, -246, 77, -1178, -267, 77, 0, 0, 0
L -1163, -231, 77, -1178, -246, 77, 0, 0, 0
L -1134, -231, 77, -1163, -231, 77, 0, 0, 0
L -1092, -237, 77, -1134, -231, 77, 0, 0, 0
L -1068, -237, 77, -1092, -237, 77, 0, 0, 0
L -1106, -665, 77, -1085, -680, 77, 0, 0, 0
L 201, -555, 1, 138, -555, 1, 127, 64, 0
L 201, -565, 5, 201, -545, 1, 0, 0, 0
L 155, -565, 5, 201, -565, 5, 0, 0, 0
L 143, -558, 5, 155, -565, 5, 0, 0, 0
L 138, -555, 1, 143, -558, 5, 0, 0, 0
L 138, -502, 1, 138, -555, 1, 0, 0, 0
L 138, -502, 1, 201, -502, 1, 127, 64, 0
L 153, -491, 5, 138, -502, 1, 0, 0, 0
L 201, -491, 5, 153, -491, 5, 0, 0, 0
L 201, -502, 1, 201, -491, 5, 0, 0, 0
L 201, -516, 1, 201, -502, 1, 0, 0, 0
L 212, -520, 1, 201, -516, 1, 0, 0, 0
L 214, -520, 1, 212, -520, 1, 0, 0, 0
L 214, -437, 1, 214, -520, 1, 0, 0, 0
L 246, -411, 1, 214, -437, 1, 0, 0, 0
L 246, -340, 1, 246, -411, 1, 0, 0, 0
L 244, -336, 1, 246, -340, 1, 0, 0, 0
L 220, -321, 1, 244, -336, 1, 0, 0, 0
L 220, -332, 1, 220, -321, 1, 0, 0, 0
L 193, -331, 1, 220, -332, 1, 0, 0, 0
L 193, -334, 1, 193, -331, 1, 0, 0, 0
L 213, -355, 1, 193, -334, 1, 0, 0, 0
L 213, -376, 1, 213, -355, 1, 0, 0, 0
L 200, -383, 1, 213, -376, 1, 0, 0, 0
L 180, -383, 1, 200, -383, 1, 0, 0, 0
L 182, -380, 1, 180, -383, 1, 0, 0, 0
L 179, -377, 1, 182, -380, 1, 0, 0, 0
L 176, -382, 1, 179, -377, 1, 0, 0, 0
L 177, -383, 1, 176, -382, 1, 0, 0, 0
L 166, -375, 1, 177, -383, 1, 0, 0, 0
L 155, -383, 1, 166, -375, 1, 0, 0, 0
L 136, -383, 1, 155, -383, 1, 0, 0, 0
L 132, -381, 1, 136, -383, 1, 0, 0, 0
L 140, -377, 1, 132, -381, 1, 0, 0, 0
L 137, -371, 1, 140, -377, 1, 0, 0, 0
L 128, -376, 1, 137, -371, 1, 0, 0, 0
L 130, -380, 1, 128, -376, 1, 0, 0, 0
L 123, -376, 1, 130, -380, 1, 0, 0, 0
L 123, -355, 1, 123, -376, 1, 0, 0, 0
L 135, -334, 1, 123, -355, 1, 0, 0, 0
L 135, -332, 1, 135, -334, 1, 0, 0, 0
L 129, -332, 1, 135, -332, 1, 0, 0, 0
L 129, -321, 1, 129, -332, 1, 0, 0, 0
L 126, -320, 1, 129, -321, 1, 0, 0, 0
L 126, -332, 1, 126, -320, 1, 0, 0, 0
L 102, -378, 1, 126, -332, 1, 0, 0, 0
L 85, -434, 1, 102, -378, 1, 0, 0, 0
L 48, -468, 1, 85, -434, 1, 0, 0, 0
L -16, -468, 1, 48, -468, 1, 0, 0, 0
L -30, -486, 1, -16, -468, 1, 0, 0, 0
L -30, -499, 1, -30, -486, 1, 0, 0, 0
L -0, -501, 15, -30, -499, 1, 0, 0, 0
L 18, -506, 18, -0, -501, 15, 0, 0, 0
L 42, -553, 18, 18, -506, 18, 0, 0, 0
L 35, -617, 18, 42, -553, 18, 0, 0, 0
L 18, -659, 18, 35, -617, 18, 0, 0, 0
L -0, -692, 15, 18, -659, 18, 0, 0, 0
L -30, -704, 1, -0, -692, 15, 0, 0, 0
L -117, -704, 16, -30, -704, 1, 0, 0, 0
L -146, -686, 26, -117, -704, 16, 0, 0, 0
L -198, -686, 41, -146, -686, 26, 0, 0, 0
L -257, -745, 56, -198, -686, 41, 0, 0, 0
L -615, -551, 1, -615, -520, 1, 0, 127, 0
L -659, -551, 1, -615, -551, 1, 0, 127, 0
L -671, -551, 1, -658, -551, 1, 0, 0, 0
L -801, -374, -65, -766, -331, -66, 0, 0, 0
L -801, -449, -42, -801, -374, -65, 0, 0, 0
L -766, -480, -41, -801, -449, -42, 0, 0, 0
L -662, -486, 1, -766, -480, -41, 0, 0, 0
L -659, -519, 1, -662, -486, 1, 0, 0, 0
L -670, -519, 1, -659, -519, 1, 0, 0, 0
L -704, -538, 1, -670, -519, 1, 0, 0, 0
L -741, -568, 1, -704, -538, 1, 0, 0, 0
L -741, -602, 1, -741, -568, 1, 0, 0, 0
L -782, -645, 1, -741, -602, 1, 0, 0, 0
L -791, -645, 1, -781, -645, 1, 0, 0, 0
L -742, -728, 1, -740, -730, 1, 0, 0, 0
L -742, -722, 1, -742, -728, 1, 0, 0, 0
