L -95, 483, -26, -87, 481, -27, 64, 64, 64
L -110, 482, -23, -95, 483, -26, 64, 64, 64
L -114, 477, -28, -110, 482, -23, 64, 64, 64
L -118, 472, -17, -114, 477, -28, 64, 64, 64
L -134, 479, -15, -118, 472, -17, 64, 64, 64
L -144, 473, -13, -134, 479, -15, 64, 64, 64
L -156, 495, -13, -144, 473, -13, 64, 64, 64
L -173, 493, -14, -156, 495, -13, 64, 64, 64
L -185, 488, -14, -173, 493, -14, 64, 64, 64
L -191, 480, -13, -185, 488, -14, 64, 64, 64
L -192, 470, -13, -191, 480, -13, 64, 64, 64
L -182, 453, -10, -192, 470, -13, 64, 64, 64
L -196, 445, -7, -182, 453, -10, 64, 64, 64
L -196, 435, -14, -196, 445, -7, 64, 64, 64
L -197, 425, -15, -196, 435, -14, 64, 64, 64
L -206, 429, -14, -197, 425, -15, 64, 64, 64
L -232, 418, -14, -206, 429, -14, 64, 64, 64
L -246, 422, -13, -232, 418, -14, 64, 64, 64
L -248, 404, -15, -265, 395, -14, 64, 64, 64
L -211, 406, -14, -248, 404, -15, 64, 64, 64
L -201, 411, -14, -211, 406, -14, 64, 64, 64
L -198, 380, -15, -201, 411, -14, 64, 64, 64
L -192, 374, -14, -198, 380, -15, 64, 64, 64
L -172, 374, -12, -192, 374, -14, 64, 64, 64
L -160, 385, -13, -172, 374, -12, 64, 64, 64
L -158, 374, -13, -160, 385, -13, 64, 64, 64
L -152, 372, -13, -158, 374, -13, 64, 64, 64
L -148, 372, -13, -152, 372, -13, 64, 64, 64
L -138, 382, -13, -148, 372, -13, 64, 64, 64
L -140, 392, -14, -138, 382, -13, 64, 64, 64
L -132, 398, -14, -140, 392, -14, 64, 64, 64
L -126, 397, -14, -132, 398, -14, 64, 64, 64
L -126, 394, -14, -126, 397, -14, 64, 64, 64
L -126, 386, -13, -126, 394, -14, 64, 64, 64
L -125, 386, -13, -126, 386, -13, 64, 64, 64
L -124, 383, -13, -125, 386, -13, 64, 64, 64
L -126, 383, -13, -124, 383, -13, 64, 64, 64
L -125, 349, -27, -126, 383, -13, 64, 64, 64
L -140, 350, -27, -125, 349, -27, 64, 64, 64
L -140, 308, -27, -140, 350, -27, 64, 64, 64
L -112, 309, -27, -140, 308, -27, 64, 64, 64
L -112, 280, -41, -112, 309, -27, 64, 64, 64
L -126, 280, -41, -112, 280, -41, 64, 64, 64
L -126, 238, -41, -126, 280, -41, 64, 64, 64
L -98, 238, -41, -126, 238, -41, 64, 64, 64
L -84, 224, -41, -98, 238, -41, 64, 64, 64
L -70, 224, -41, -84, 224, -41, 64, 64, 64
L -57, 238, -41, -70, 224, -41, 64, 64, 64
L -56, 252, -41, -57, 238, -41, 64, 64, 64
L -70, 266, -41, -56, 252, -41, 64, 64, 64
L -70, 280, -41, -70, 266, -41, 64, 64, 64
L -42, 280, -41, -70, 280, -41, 64, 64, 64
L -42, 322, -41, -42, 280, -41, 64, 64, 64
L -56, 322, -41, -42, 322, -41, 64, 64, 64
L -56, 350, -41, -56, 322, -41, 64, 64, 64
L -28, 350, -42, -56, 350, -41, 64, 64, 64
L -28, 322, -55, -28, 350, -42, 64, 64, 64
L -28, 308, -55, -28, 322, -55, 64, 64, 64
L 6, 308, -55, -28, 308, -55, 64, 64, 64
L 6, 319, -55, 8, 320, -55, 64, 64, 64
L 8, 322, -55, 8, 320, -55, 64, 64, 64
L 6, 322, -55, 6, 319, -55, 64, 64, 64
L 6, 308, -55, 6, 310, -55, 64, 64, 64
L 8, 310, -55, 6, 310, -55, 64, 64, 64
L 8, 308, -55, 8, 310, -55, 64, 64, 64
L 13, 309, -55, 8, 308, -55, 64, 64, 64
L 28, 294, -55, 13, 309, -55, 64, 64, 64
L 28, 266, -55, 28, 294, -55, 64, 64, 64
L 98, 266, -55, 28, 266, -55, 64, 64, 64
L 98, 294, -55, 98, 266, -55, 64, 64, 64
L 140, 294, -55, 98, 294, -55, 64, 64, 64
L 140, 308, -55, 140, 294, -55, 64, 64, 64
L 168, 308, -55, 140, 308, -55, 64, 64, 64
L 168, 336, -55, 168, 308, -55, 64, 64, 64
L 182, 336, -55, 168, 336, -55, 64, 64, 64
L 181, 364, -55, 182, 336, -55, 64, 64, 64
L 196, 378, -55, 181, 364, -55, 64, 64, 64
L 210, 378, -55, 196, 378, -55, 64, 64, 64
L 224, 364, -55, 210, 378, -55, 64, 64, 64
L 224, 335, -55, 224, 364, -55, 64, 64, 64
L 210, 336, -55, 224, 335, -55, 64, 64, 64
L 210, 363, -55, 210, 336, -55, 64, 64, 64
L 196, 363, -55, 210, 363, -55, 64, 64, 64
L 196, 322, -55, 196, 363, -55, 64, 64, 64
L 238, 322, -55, 196, 322, -55, 64, 64, 64
L 237, 363, -55, 238, 322, -55, 64, 64, 64
L 251, 378, -55, 237, 363, -55, 64, 64, 64
L 251, 392, -55, 251, 378, -55, 64, 64, 64
L 238, 406, -55, 251, 392, -55, 64, 64, 64
L 237, 420, -55, 238, 406, -55, 64, 64, 64
L 266, 420, -55, 237, 420, -55, 64, 64, 64
L 266, 475, -55, 266, 420, -55, 64, 64, 64
L 210, 476, -55, 266, 475, -55, 64, 64, 64
L 210, 489, -55, 210, 476, -55, 64, 64, 64
L 182, 489, -55, 210, 489, -55, 64, 64, 64
L 182, 476, -55, 182, 489, -55, 64, 64, 64
L 196, 476, -55, 182, 476, -55, 64, 64, 64
L 196, 462, -55, 196, 476, -55, 64, 64, 64
L 252, 463, -55, 196, 462, -55, 64, 64, 64
L 252, 434, -55, 252, 463, -55, 64, 64, 64
L 238, 434, -55, 252, 434, -55, 64, 64, 64
L 238, 447, -55, 238, 434, -55, 64, 64, 64
L 196, 447, -55, 238, 447, -55, 64, 64, 64
L 196, 406, -55, 196, 447, -55, 64, 64, 64
L 210, 407, -55, 196, 406, -55, 64, 64, 64
L 210, 434, -55, 210, 407, -55, 64, 64, 64
L 224, 434, -55, 210, 434, -55, 64, 64, 64
L 224, 405, -55, 224, 434, -55, 64, 64, 64
L 210, 391, -55, 224, 405, -55, 64, 64, 64
L 195, 392, -55, 210, 391, -55, 64, 64, 64
L 182, 405, -55, 195, 392, -55, 64, 64, 64
L 182, 411, -55, 182, 405, -55, 64, 64, 64
L 180, 411, -55, 182, 411, -55, 64, 64, 64
L 180, 414, -55, 180, 411, -55, 64, 64, 64
L 182, 414, -55, 180, 414, -55, 64, 64, 64
L 182, 447, -55, 182, 414, -55, 64, 64, 64
L 154, 447, -55, 182, 447, -55, 64, 64, 64
L 154, 504, -83, 154, 447, -55, 64, 64, 64
L 168, 518, -83, 154, 504, -83, 64, 64, 64
L 168, 532, -83, 168, 518, -83, 64, 64, 64
L 153, 545, -83, 168, 532, -83, 64, 64, 64
L 140, 545, -83, 153, 545, -83, 64, 64, 64
L 126, 531, -83, 140, 545, -83, 64, 64, 64
L 112, 531, -83, 126, 531, -83, 64, 64, 64
L 98, 545, -83, 112, 531, -83, 64, 64, 64
L 84, 545, -83, 98, 545, -83, 64, 64, 64
L 70, 532, -83, 84, 545, -83, 64, 64, 64
L 71, 518, -83, 70, 532, -83, 64, 64, 64
L 84, 503, -83, 71, 518, -83, 64, 64, 64
L 84, 448, -83, 84, 503, -83, 64, 64, 64
L 70, 434, -83, 84, 448, -83, 64, 64, 64
L 71, 420, -83, 70, 434, -83, 64, 64, 64
L 84, 406, -83, 71, 420, -83, 64, 64, 64
L 84, 392, -83, 84, 406, -83, 64, 64, 64
L 76, 391, -83, 84, 392, -83, 64, 64, 64
L 76, 391, -83, 76, 389, -83, 64, 64, 64
L 74, 389, -83, 76, 389, -83, 64, 64, 64
L 74, 391, -83, 74, 389, -83, 64, 64, 64
L 56, 391, -83, 74, 391, -83, 64, 64, 64
L 41, 405, -83, 56, 391, -83, 64, 64, 64
L 28, 405, -83, 41, 405, -83, 64, 64, 64
L 14, 392, -83, 28, 405, -83, 64, 64, 64
L -0, 392, -84, 14, 392, -83, 64, 64, 64
L -0, 434, -84, -0, 392, -84, 64, 64, 64
L -14, 435, -90, -27, 448, -84, 64, 64, 64
L 13, 448, -88, -0, 434, -93, 64, 64, 64
L 0, 461, -86, 13, 448, -88, 64, 64, 64
L -13, 461, -86, 0, 461, -86, 64, 64, 64
L -27, 448, -86, -13, 461, -86, 64, 64, 64
L -14, 381, -84, -14, 434, -84, 64, 64, 64
L -7, 378, -83, -14, 381, -84, 64, 64, 64
L 14, 378, -83, -7, 378, -83, 64, 64, 64
L 29, 364, -83, 14, 378, -83, 64, 64, 64
L 42, 364, -83, 29, 364, -83, 64, 64, 64
L 55, 378, -83, 42, 364, -83, 64, 64, 64
L 74, 378, -83, 55, 378, -83, 64, 64, 64
L 74, 380, -83, 74, 378, -83, 64, 64, 64
L 76, 380, -83, 74, 380, -83, 64, 64, 64
L 76, 378, -83, 76, 380, -83, 64, 64, 64
L 98, 378, -83, 76, 378, -83, 64, 64, 64
L 98, 406, -83, 98, 378, -83, 64, 64, 64
L 112, 420, -83, 98, 406, -83, 64, 64, 64
L 111, 434, -83, 112, 420, -83, 64, 64, 64
L 98, 448, -83, 111, 434, -83, 64, 64, 64
L 98, 504, -83, 98, 448, -83, 64, 64, 64
L 112, 518, -83, 98, 504, -83, 64, 64, 64
L 126, 518, -83, 112, 518, -83, 64, 64, 64
