L 15996, 4169, -52, 15999, 4245, -68, 150, 0, 200
L 16000, 4047, -25, 15996, 4169, -52, 150, 0, 200
L 16001, 4001, -14, 16000, 4047, -25, 150, 0, 200
L 16000, 3910, -7, 16001, 4001, -14, 150, 0, 200
L 15998, 3856, -3, 16000, 3910, -7, 150, 0, 200
L 16037, 1488, -3, 15998, 3856, -3, 150, 0, 200
L 16012, 536, -3, 16037, 1488, -3, 150, 0, 200
L 15999, -1085, -3, 16012, 536, -3, 150, 0, 200
L 15995, -1371, 93, 15999, -1085, -3, 150, 0, 200
L 15997, -1478, 204, 15995, -1371, 93, 150, 0, 200
L -41, -61, -6, -35, -63, -6, 64, 64, 64
L -46, -56, -6, -41, -61, -6, 64, 64, 64
L -49, -56, -6, -46, -56, -6, 64, 64, 64
L -53, -49, -6, -49, -56, -6, 64, 64, 64
L -54, -44, -6, -53, -49, -6, 64, 64, 64
L -58, -41, -6, -54, -44, -6, 64, 64, 64
L -59, -35, -6, -58, -41, -6, 64, 64, 64
L -55, -31, -6, -59, -35, -6, 64, 64, 64
L -48, -22, -6, -55, -31, -6, 64, 64, 64
L -18, -55, -6, -35, -63, -6, 64, 64, 64
L -2, -42, -6, -18, -55, -6, 64, 64, 64
L 12, -24, -6, -2, -42, -6, 64, 64, 64
L 18, -12, -6, 12, -24, -6, 64, 64, 64
L 40, -1, -6, 18, -12, -6, 64, 64, 64
L 56, 20, -6, 40, -1, -6, 64, 64, 64
L 82, 35, -6, 56, 20, -6, 64, 64, 64
L 100, 44, -6, 82, 35, -6, 64, 64, 64
L 115, 56, -6, 100, 44, -6, 64, 64, 64
L 123, 67, -6, 115, 56, -6, 64, 64, 64
L 133, 80, -6, 123, 67, -6, 64, 64, 64
L 146, 96, -6, 133, 80, -6, 64, 64, 64
L 157, 98, -6, 146, 96, -6, 64, 64, 64
L 165, 104, -6, 157, 98, -6, 64, 64, 64
L 171, 118, -6, 165, 104, -6, 64, 64, 64
L 193, 132, -6, 171, 118, -6, 64, 64, 64
L 215, 141, -6, 193, 132, -6, 64, 64, 64
L 222, 148, -6, 215, 141, -6, 64, 64, 64
L 240, 163, -6, 222, 148, -6, 64, 64, 64
L 249, 191, -6, 240, 163, -6, 64, 64, 64
L 264, 194, -6, 249, 191, -6, 64, 64, 64
L 272, 194, -6, 264, 194, -6, 64, 64, 64
L 282, 202, -6, 272, 194, -6, 64, 64, 64
L 288, 199, -6, 282, 202, -6, 64, 64, 64
L 301, 187, -6, 288, 199, -6, 64, 64, 64
L 309, 184, -6, 301, 187, -6, 64, 64, 64
L 334, 162, -6, 309, 184, -6, 64, 64, 64
L 341, 150, -6, 334, 162, -6, 64, 64, 64
L 349, 135, -6, 341, 150, -6, 64, 64, 64
L 355, 129, -6, 349, 135, -6, 64, 64, 64
L 357, 124, -6, 355, 129, -6, 64, 64, 64
L 396, 99, -6, 357, 124, -6, 64, 64, 64
L 408, 82, -6, 396, 99, -6, 64, 64, 64
L 422, 73, -6, 408, 82, -6, 64, 64, 64
L 435, 67, -6, 422, 73, -6, 64, 64, 64
L 441, 62, -6, 435, 67, -6, 64, 64, 64
L 448, 49, -6, 441, 62, -6, 64, 64, 64
L 456, 44, -6, 448, 49, -6, 64, 64, 64
L 461, 33, -6, 456, 44, -6, 64, 64, 64
L 480, 9, -6, 461, 33, -6, 64, 64, 64
L 506, -14, -6, 480, 9, -6, 64, 64, 64
L 520, -27, -6, 506, -14, -6, 64, 64, 64
L 536, -33, -6, 520, -27, -6, 64, 64, 64
L 547, -31, -6, 536, -33, -6, 64, 64, 64
L 563, -32, -6, 547, -31, -6, 64, 64, 64
L 568, -29, -6, 563, -32, -6, 64, 64, 64
L 575, -32, -6, 568, -29, -6, 64, 64, 64
L 598, -31, -6, 575, -32, -6, 64, 64, 64
L 610, -35, -6, 598, -31, -6, 64, 64, 64
L 625, -38, -6, 610, -35, -6, 64, 64, 64
L 630, -37, -6, 625, -38, -6, 64, 64, 64
L 635, -34, -6, 630, -37, -6, 64, 64, 64
L 641, -37, -6, 635, -34, -6, 64, 64, 64
L 656, -27, -6, 641, -37, -6, 64, 64, 64
L 661, -28, -6, 656, -27, -6, 64, 64, 64
L 674, -28, -6, 661, -28, -6, 64, 64, 64
L 715, -30, -6, 674, -28, -6, 64, 64, 64
L 735, -32, -6, 715, -30, -6, 64, 64, 64
L 744, -32, -6, 735, -32, -6, 64, 64, 64
L 764, -30, -6, 744, -32, -6, 64, 64, 64
L 783, -43, -6, 764, -30, -6, 64, 64, 64
L 797, -40, -6, 783, -43, -6, 64, 64, 64
L 806, -43, -6, 797, -40, -6, 64, 64, 64
L 815, -41, -6, 806, -43, -6, 64, 64, 64
L 825, -33, -6, 815, -41, -6, 64, 64, 64
L 831, -32, -6, 825, -33, -6, 64, 64, 64
L 841, -36, -6, 831, -32, -6, 64, 64, 64
L 849, -30, -6, 841, -36, -6, 64, 64, 64
L 858, -37, -6, 849, -30, -6, 64, 64, 64
L 865, -35, -6, 858, -37, -6, 64, 64, 64
L 878, -41, -6, 865, -35, -6, 64, 64, 64
L 883, -37, -6, 878, -41, -6, 64, 64, 64
L 890, -40, -6, 883, -37, -6, 64, 64, 64
L 897, -34, -6, 890, -40, -6, 64, 64, 64
L 906, -36, -6, 897, -34, -6, 64, 64, 64
L 917, -37, -6, 906, -36, -6, 64, 64, 64
L 924, -37, -6, 917, -37, -6, 64, 64, 64
L 930, -35, -6, 924, -37, -6, 64, 64, 64
L 937, -34, -6, 930, -35, -6, 64, 64, 64
L 945, -31, -6, 937, -34, -6, 64, 64, 64
L 954, -30, -6, 945, -31, -6, 64, 64, 64
L 963, -32, -6, 954, -30, -6, 64, 64, 64
L 973, -29, -6, 963, -32, -6, 64, 64, 64
L 977, -31, -6, 973, -29, -6, 64, 64, 64
L 984, -34, -6, 977, -31, -6, 64, 64, 64
L 995, -33, -6, 984, -34, -6, 64, 64, 64
L 1000, -35, -6, 995, -33, -6, 64, 64, 64
L 1011, -37, -6, 1000, -35, -6, 64, 64, 64
L 1017, -37, -6, 1011, -37, -6, 64, 64, 64
L 1023, -39, -6, 1017, -37, -6, 64, 64, 64
L 1030, -39, -6, 1023, -39, -6, 64, 64, 64
L 1041, -43, -6, 1030, -39, -6, 64, 64, 64
L 1049, -39, -6, 1041, -43, -6, 64, 64, 64
L 1056, -39, -6, 1049, -39, -6, 64, 64, 64
L 1060, -36, -6, 1056, -39, -6, 64, 64, 64
L 1066, -34, -6, 1060, -36, -6, 64, 64, 64
L 1072, -33, -6, 1066, -34, -6, 64, 64, 64
L 1080, -34, -6, 1072, -33, -6, 64, 64, 64
L 1088, -36, -6, 1080, -34, -6, 64, 64, 64
L 1098, -31, -6, 1088, -36, -6, 64, 64, 64
L 1104, -36, -6, 1098, -31, -6, 64, 64, 64
L 1109, -37, -6, 1104, -36, -6, 64, 64, 64
L 1121, -34, -6, 1109, -37, -6, 64, 64, 64
L 1129, -39, -6, 1121, -34, -6, 64, 64, 64
L 1128, -22, -6, 1129, -39, -6, 64, 64, 64
L 1129, -15, -6, 1128, -22, -6, 64, 64, 64
L 1126, -10, -6, 1129, -15, -6, 64, 64, 64
L 1126, -2, -6, 1126, -10, -6, 64, 64, 64
L 1119, -1, -6, 1126, -2, -6, 64, 64, 64
L 1110, -5, -6, 1119, -1, -6, 64, 64, 64
L 1098, -7, -6, 1110, -5, -6, 64, 64, 64
L 1078, -3, -6, 1098, -7, -6, 64, 64, 64
L 1067, 0, -6, 1078, -3, -6, 64, 64, 64
L 1048, 1, -6, 1067, 0, -6, 64, 64, 64
L 1034, -3, -6, 1048, 1, -6, 64, 64, 64
L 1028, -3, -6, 1034, -3, -6, 64, 64, 64
L 1023, -5, -6, 1028, -3, -6, 64, 64, 64
L 1015, -11, -6, 1023, -5, -6, 64, 64, 64
L 1006, -8, -6, 1015, -11, -6, 64, 64, 64
L 1001, -6, -6, 1006, -8, -6, 64, 64, 64
L 986, -4, -6, 1001, -6, -6, 64, 64, 64
L 965, -8, -6, 986, -4, -6, 64, 64, 64
L 959, -6, -6, 965, -8, -6, 64, 64, 64
L 954, -5, -6, 959, -6, -6, 64, 64, 64
L 940, -1, -6, 954, -5, -6, 64, 64, 64
L 925, -1, -6, 940, -1, -6, 64, 64, 64
L 905, -4, -6, 925, -1, -6, 64, 64, 64
L 898, -7, -6, 905, -4, -6, 64, 64, 64
L 891, -3, -6, 898, -7, -6, 64, 64, 64
L 889, -5, -6, 891, -3, -6, 64, 64, 64
L 878, -7, -6, 889, -5, -6, 64, 64, 64
L 872, -1, -6, 878, -7, -6, 64, 64, 64
L 866, -1, -6, 872, -1, -6, 64, 64, 64
L 858, -4, -6, 866, -1, -6, 64, 64, 64
L 846, -5, -6, 858, -4, -6, 64, 64, 64
L 836, -1, -6, 846, -5, -6, 64, 64, 64
L 824, 2, -6, 836, -1, -6, 64, 64, 64
L 813, 2, -6, 824, 2, -6, 64, 64, 64
L 805, 1, -6, 813, 2, -6, 64, 64, 64
L 778, -5, -6, 805, 1, -6, 64, 64, 64
L 760, 6, -6, 778, -5, -6, 64, 64, 64
L 751, 10, -6, 760, 6, -6, 64, 64, 64
L 740, 8, -6, 751, 10, -6, 64, 64, 64
L 719, 0, -6, 740, 8, -6, 64, 64, 64
L 710, 0, -6, 719, 0, -6, 64, 64, 64
L 694, 1, -6, 710, 0, -6, 64, 64, 64
L 681, 6, -6, 694, 1, -6, 64, 64, 64
L 669, 4, -6, 681, 6, -6, 64, 64, 64
L 657, 10, -6, 669, 4, -6, 64, 64, 64
L 653, -2, -6, 657, 10, -6, 64, 64, 64
L 646, -3, -6, 653, -2, -6, 64, 64, 64
L 639, -1, -6, 646, -3, -6, 64, 64, 64
L 628, 3, -6, 639, -1, -6, 64, 64, 64
L 611, 4, -6, 628, 3, -6, 64, 64, 64
L 601, 2, -6, 611, 4, -6, 64, 64, 64
L 587, -2, -6, 601, 2, -6, 64, 64, 64
L 580, -6, -6, 587, -2, -6, 64, 64, 64
L 561, -3, -6, 580, -6, -6, 64, 64, 64
L 536, 13, -6, 561, -3, -6, 64, 64, 64
L 533, 29, -6, 536, 13, -6, 64, 64, 64
L 529, 30, -6, 533, 29, -6, 64, 64, 64
L 522, 37, -6, 529, 30, -6, 64, 64, 64
L 515, 52, -6, 522, 37, -6, 64, 64, 64
L 508, 52, -6, 515, 52, -6, 64, 64, 64
L 506, 58, -6, 508, 52, -6, 64, 64, 64
L 494, 70, -6, 506, 58, -6, 64, 64, 64
L 483, 75, -6, 494, 70, -6, 64, 64, 64
L 469, 79, -6, 483, 75, -6, 64, 64, 64
L 462, 90, -6, 469, 79, -6, 64, 64, 64
L 453, 94, -6, 462, 90, -6, 64, 64, 64
L 449, 99, -6, 453, 94, -6, 64, 64, 64
L 447, 112, -6, 449, 99, -6, 64, 64, 64
L 437, 119, -6, 447, 112, -6, 64, 64, 64
L 427, 121, -6, 437, 119, -6, 64, 64, 64
L 416, 122, -6, 427, 121, -6, 64, 64, 64
L 413, 126, -6, 416, 122, -6, 64, 64, 64
