L -31, -587, 59, 63, -585, 59, 0, 0, 0
L -41, -588, 59, -31, -587, 59, 0, 0, 0
L -62, -586, 59, -41, -588, 59, 0, 0, 0
L -154, -569, 59, -62, -586, 59, 0, 0, 0
L -165, -566, 59, -154, -569, 59, 0, 0, 0
L -208, -550, 59, -165, -566, 59, 0, 0, 0
L -255, -529, 59, -208, -550, 59, 0, 0, 0
L -274, -522, 59, -255, -529, 59, 0, 0, 0
L -306, -503, 59, -274, -522, 59, 0, 0, 0
L -363, -464, 59, -306, -503, 59, 0, 0, 0
L -373, -456, 59, -363, -464, 59, 0, 0, 0
L -440, -393, 59, -373, -456, 59, 0, 0, 0
L -447, -384, 59, -440, -393, 59, 0, 0, 0
L -512, -289, 59, -447, -384, 59, 0, 0, 0
L -522, -270, 59, -512, -289, 59, 0, 0, 0
L -528, -256, 59, -522, -270, 59, 0, 0, 0
L -535, -241, 59, -528, -256, 59, 0, 0, 0
L -557, -186, 59, -535, -241, 59, 0, 0, 0
L -561, -173, 59, -557, -186, 59, 0, 0, 0
L -584, -65, 59, -561, -173, 59, 0, 0, 0
L -585, -61, 59, -584, -65, 59, 0, 0, 0
L -585, 44, 59, -585, -61, 59, 0, 0, 0
L -584, 57, 59, -585, 44, 59, 0, 0, 0
L -571, 125, 59, -584, 57, 59, 0, 0, 0
L -564, 159, 59, -571, 125, 59, 0, 0, 0
L -561, 172, 59, -564, 159, 59, 0, 0, 0
L -560, 174, 59, -561, 172, 59, 0, 0, 0
L -548, 201, 59, -560, 174, 59, 0, 0, 0
L -527, 258, 59, -548, 201, 59, 0, 0, 0
L -526, 260, 59, -527, 258, 59, 0, 0, 0
L -491, 317, 59, -526, 260, 59, 0, 0, 0
L -459, 364, 59, -491, 317, 59, 0, 0, 0
L -452, 373, 59, -459, 364, 59, 0, 0, 0
L -382, 443, 59, -452, 373, 59, 0, 0, 0
L -290, 508, 59, -382, 443, 59, 0, 0, 0
L -281, 513, 59, -290, 508, 59, 0, 0, 0
L -249, 528, 59, -281, 513, 59, 0, 0, 0
L -238, 531, 59, -249, 528, 59, 0, 0, 0
L -235, 533, 59, -238, 531, 59, 0, 0, 0
L -199, 550, 59, -235, 533, 59, 0, 0, 0
L -187, 554, 59, -199, 550, 59, 0, 0, 0
L -174, 559, 59, -187, 554, 59, 0, 0, 0
L -84, 578, 59, -174, 559, 59, 0, 0, 0
L -73, 581, 59, -84, 578, 59, 0, 0, 0
L 48, 583, 59, -73, 581, 59, 0, 0, 0
L 56, 582, 59, 48, 583, 59, 0, 0, 0
L 58, 582, 59, 56, 582, 59, 0, 0, 0
L 146, 567, 59, 58, 582, 59, 0, 0, 0
L 158, 564, 59, 146, 567, 59, 0, 0, 0
L 236, 535, 59, 158, 564, 59, 0, 0, 0
L 267, 521, 59, 236, 535, 59, 0, 0, 0
L 274, 517, 59, 267, 521, 59, 0, 0, 0
L 333, 481, 59, 274, 517, 59, 0, 0, 0
L 358, 463, 59, 333, 481, 59, 0, 0, 0
L 367, 456, 59, 358, 463, 59, 0, 0, 0
L 445, 381, 59, 367, 456, 59, 0, 0, 0
L 453, 372, 59, 445, 381, 59, 0, 0, 0
L 473, 343, 59, 453, 372, 59, 0, 0, 0
L 479, 333, 59, 473, 343, 59, 0, 0, 0
L 497, 307, 59, 479, 333, 59, 0, 0, 0
L 514, 281, 59, 497, 307, 59, 0, 0, 0
L 515, 279, 59, 514, 281, 59, 0, 0, 0
L 540, 222, 59, 515, 279, 59, 0, 0, 0
L 550, 203, 59, 540, 222, 59, 0, 0, 0
L 555, 189, 59, 550, 203, 59, 0, 0, 0
L 559, 176, 59, 555, 189, 59, 0, 0, 0
