L 2129, 752, 151, 2131, 752, 151, 64, 64, 64
L 2121, 763, 151, 2129, 752, 151, 64, 64, 64
L 2123, 776, 153, 2121, 763, 151, 64, 64, 64
L 2134, 784, 153, 2123, 776, 153, 64, 64, 64
L 2147, 782, 153, 2134, 784, 153, 64, 64, 64
L 2155, 771, 153, 2147, 782, 153, 64, 64, 64
L 2153, 759, 153, 2155, 771, 153, 64, 64, 64
L 2143, 751, 152, 2153, 759, 153, 64, 64, 64
L 2141, 751, 152, 2143, 751, 152, 64, 64, 64
L 948, 393, 97, 951, 400, 96, 64, 64, 64
L 963, 386, 98, 948, 393, 97, 64, 64, 64
L 966, 393, 98, 963, 386, 98, 64, 64, 64
L 951, 400, 97, 966, 393, 98, 64, 64, 64
L 1012, 1041, -336, 1061, 1040, -334, 64, 64, 64
L 1031, 1131, -334, 1012, 1041, -336, 64, 64, 64
L 1031, 1161, -334, 1031, 1131, -334, 64, 64, 64
L 1001, 1161, -334, 1031, 1161, -334, 64, 64, 64
L 1020, 1184, -334, 1001, 1184, -334, 150, 0, 200
L 1001, 1210, -334, 1001, 1161, -334, 64, 64, 64
L 1031, 1210, -334, 1001, 1210, -334, 64, 64, 64
L 1031, 1230, -334, 1031, 1210, -334, 64, 64, 64
L 1050, 1230, -334, 1050, 1191, -334, 64, 64, 64
L 1020, 1191, -334, 1050, 1191, -334, 64, 64, 64
L 1020, 1180, -334, 1020, 1191, -334, 64, 64, 64
L 1050, 1180, -334, 1020, 1180, -334, 64, 64, 64
L 1051, 1130, -334, 1050, 1180, -334, 64, 64, 64
L 1061, 1040, -333, 1051, 1130, -334, 64, 64, 64
L 636, 2033, 91, 617, 2033, 91, 150, 0, 200
L 661, 1691, 74, 711, 1691, 73, 64, 64, 64
L 663, 1767, 91, 661, 1691, 74, 64, 64, 64
L 662, 1791, 91, 663, 1767, 91, 64, 64, 64
L 676, 1821, 91, 662, 1791, 91, 64, 64, 64
L 673, 1831, 91, 676, 1821, 91, 64, 64, 64
L 680, 1856, 91, 673, 1831, 91, 64, 64, 64
L 689, 1900, 91, 680, 1856, 91, 64, 64, 64
L 687, 1934, 91, 689, 1900, 91, 64, 64, 64
L 687, 1995, 91, 687, 1934, 91, 64, 64, 64
L 617, 1995, 91, 687, 1995, 91, 64, 64, 64
L 617, 2074, 91, 617, 1995, 91, 64, 64, 64
L 677, 2074, 91, 617, 2074, 91, 64, 64, 64
